Country territory (ISO3),gis_name,name_alt,pcode,adm1_pcode,adm2_pcode,pop_type,loc_subtype,source,longitude_D,latitude_D,footnote,comments,created_user,created_date,type_formula,pop_formula,x,y
Sudan,Kadugli,,SDNs027996,21SDN007,21SDN007015,52,40,UNHCR ,29.433555,11.05451,,,,,Spontaneous Location,Refugee,3276528.354800001,1238288.9732999988
Sudan,Al Jamie Shareq,,SDNs015529,21SDN002,21SDN002015,54,40,OCHA ,24.87162969,13.51238198,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2768697.1526999995,1518332.0036999993
Sudan,Dar El Salam BL7,,SDNs080070,21SDN001,21SDN001002,52,41,Khartoum-GIS Associate-Protection ,32.52512167,15.21020167,Urban location,Jebel Awlia,,,Arrangement (hosted or rental),Refugee,3620679.982000001,1713437.0978000015
Sudan,Al Alagaya,,SDNs004671,21SDN009,21SDN009002,52,38,UNHCR ,32.801976,12.366076,RE-2013-SSD,,,,Planned Settlement,Refugee,3651499.265299998,1387398.8121999986
Sudan,Salalab,,SDNs990236,21SDN010,21SDN010007,52,41,Arshid ,37.1925,19.636944,,,,,Arrangement (hosted or rental),Refugee,4140250.1613,2230071.1926000006
Sudan,Beliel,,SDNs027981,21SDN003,21SDN003005,52,40,  ,25.026726,11.998485,,,,,Spontaneous Location,Refugee,2785962.3944999985,1345535.9921000004
Sudan,Um Hashima,,SDNs080025,21SDN007,21SDN007002,52,40,Khartoum-GIS Associate-Protection ,31.4023,11.3535,Refugee Settlement,Abu Jubaiha,,,Spontaneous Location,Refugee,3495688.0456999987,1272219.0830000006
Sudan,Hijeilija,,SDNs015588,21SDN004,21SDN004005,54,40,OCHA ,22.58627669,14.09666407,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2514292.8198999986,1585308.9028000012
Sudan,Um Elkheriat,,SDNs015676,21SDN003,21SDN003014,54,40,OCHA ,25.21097271,12.30765244,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2806472.644200001,1380741.3997000009
Sudan,Menwashi,,SDNs015623,21SDN005,21SDN005008,54,40,OCHA ,25.55056945,12.56434157,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2844276.3806000017,1410002.4770999998
Sudan,Kango Haraza,,SDNs015599,21SDN004,21SDN004002,54,40,OCHA ,21.90030188,12.92698253,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2437930.4532999992,1451391.4217000008
Sudan,El Fasher,,SDNs080054,21SDN002,21SDN002001,52,40,Khartoum-GIS Associate-Protection ,25.36414,13.67618194,Refugee Settlement,El Fasher,,,Spontaneous Location,Refugee,2823523.1492,1537091.7025999986
Sudan,Dimsu,,SDNs080063,21SDN003,21SDN003007,52,40,Khartoum-GIS Associate-Protection ,24.67211194,10.96431889,Refugee Settlement,Dimsu,,,Spontaneous Location,Refugee,2746486.9384000003,1228060.7005999982
Sudan,Al Takamol,,SDNs080067,21SDN001,21SDN001005,52,41,Khartoum-GIS Associate-Protection ,32.64714667,15.62913389,Urban location,Sharg El Nile,,,Arrangement (hosted or rental),Refugee,3634263.742800001,1761813.9012999982
Sudan,Arara,,SDNs015541,21SDN004,21SDN004002,54,40,OCHA ,22.16706183,12.72511013,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2467626.035,1428344.0102999993
Sudan,Abyei,,SDNs009036,20SSD094,20SSD094001,54,40,UNHCR,28.436,9.593586,,source OCHA,,,Spontaneous Location,IDP,3165481.0401999988,1072978.5681999996
Sudan,Yassin,,SDNs015685,21SDN005,21SDN005009,54,40,OCHA ,25.49064657,11.5705906,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2837605.7967000008,1296877.2829999998
Sudan,Dabat Bosin,,SDNs027977,21SDN009,21SDN009002,52,38,UNHCR ,32.80404004,12.37455234,RE-2013-SSD,,,,Planned Settlement,Refugee,3651729.0331999995,1388364.8214999996
Sudan,Nyamma,,SDNs015645,21SDN003,21SDN003010,54,40,OCHA ,24.14998569,12.74192131,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2688364.1099000014,1430262.6086000018
Sudan,Bielel,,SDNs015549,21SDN003,21SDN003005,54,40,OCHA ,25.04190319,11.99043724,,Add following GR15 survey,,,Spontaneous Location,IDP,2787651.911899999,1344620.1240999997
Sudan,Mosey,,SDNs015630,21SDN003,21SDN003015,54,40,OCHA ,24.8810232,12.00440143,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2769742.8332,1346209.322999999
Sudan,Selea 1,,SDNs015654,21SDN004,21SDN004005,54,40,OCHA ,22.56458319,14.22140167,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2511877.9111,1599629.6898999996
Sudan,Angola,,SDNs027991,21SDN001,21SDN001007,52,41,  ,32.43445139,15.61033056,,,,,Arrangement (hosted or rental),Refugee,3610586.6127999984,1759640.4582999982
Sudan,Labdo T.S,,SDNs015616,21SDN005,21SDN005009,54,40,OCHA ,25.51666984,12.05015799,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2840502.6931000017,1351417.2426000014
Sudan,IDP 2,,SDNs015501,21SDN005,21SDN005006,54,40,OCHA ,26.02570642,11.52692915,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2897168.3858000003,1291916.4794000015
Sudan,Ajara,,SDNs015523,21SDN005,21SDN005008,54,40,OCHA ,25.85669281,12.44387141,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2878353.8773999996,1396265.9745999984
Sudan,Abu Karinka IDP,,SDNs015510,21SDN005,21SDN005002,54,40,OCHA ,26.535702,11.58680583,,Add following GR15 survey,,,Spontaneous Location,IDP,2953940.8345,1298719.8509000018
Sudan,Um Kher,,SDNs015677,21SDN006,21SDN006002,54,40,UNHCR geodb (POC layer) ,22.7439833,12.3193667,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2531848.6396000013,1382076.1305
Sudan,El Daein,,SDNs080023,21SDN005,21SDN005003,52,40,Khartoum-GIS Associate-Protection ,26.034498,11.51568778,Refugee Settlement,El Daein,,,Spontaneous Location,Refugee,2898147.0604000017,1290639.362399999
Sudan,Dandura,,SDNs015560,21SDN003,21SDN003003,54,40,OCHA ,24.47742964,12.05034782,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2724815.0040000007,1351438.8506999984
Sudan,Yassin (Muhajiriya),,SDNs080024,21SDN005,21SDN005009,52,40,Khartoum-GIS Associate-Protection ,25.61317083,11.99708278,Refugee Settlement,Yassin,,,Spontaneous Location,Refugee,2851245.1347000003,1345376.4116000012
Sudan,Keilak Town,,SDNs080043,21SDN018,21SDN018013,52,40,Khartoum-GIS Associate-Protection ,29.35191,10.83202,Refugee Settlement,Keilak,,,Spontaneous Location,Refugee,3267439.6750000007,1213062.7606000006
Sudan,Sisi,,SDNs015666,21SDN004,21SDN004006,54,38,OCHA ,22.73813115,13.19276844,To be validated,Add following GR15 survey,,,Planned Settlement,IDP,2531197.1816000007,1481764.2131000012
Sudan,Diling,,SDNs080029,21SDN007,21SDN007011,52,40,Khartoum-GIS Associate-Protection ,29.65640778,12.04746278,Refugee Settlement,Diling,,,Spontaneous Location,Refugee,3301336.2126,1351110.4541999996
Sudan,El-Lait Unit,,SDNs080053,21SDN002,21SDN002003,52,40,Khartoum-GIS Associate-Protection ,27.051806,11.96136083,Refugee Settlement,Al Lait,,,Spontaneous Location,Refugee,3011393.2690000013,1341311.3374000005
Sudan,Shag Allayoun,,SDNs080048,21SDN002,21SDN002003,52,40,Khartoum-GIS Associate-Protection ,26.968861,11.82583278,Refugee Settlement,Al Lait,,,Spontaneous Location,Refugee,3002159.8737999983,1325893.428199999
Sudan,Godat,,SDNs015580,21SDN002,21SDN002003,54,40,OCHA ,26.550756,11.85874194,,Add following GR15 survey,,,Spontaneous Location,IDP,2955616.6380999982,1329636.5271999985
Sudan,Yassin (Muhajiriya),,SDNs015631,21SDN005,21SDN005009,54,40,OCHA ,25.61324672,11.99709229,,Add following GR15 survey,,,Spontaneous Location,IDP,2851253.5821,1345377.4943000004
Sudan,Um Rakoba,,SDNs015680,21SDN005,21SDN005002,54,40,OCHA ,26.64505472,11.33132618,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2966113.923799999,1269701.5357999988
Sudan,Rongatass,,SDNs015649,21SDN006,21SDN006001,54,40,OCHA ,22.930675,12.97096111,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2552631.0645999983,1456414.8409999982
Sudan,Fasha,,SDNs015575,21SDN003,21SDN003005,54,40,OCHA ,25.05040744,12.22681812,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2788598.6008,1371532.7043999992
Sudan,Kubum,,SDNs015611,21SDN003,21SDN003012,54,40,OCHA ,23.79365043,11.75406119,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2648697.0502000004,1317731.6638000011
Sudan,Abu Surug,,SDNs015516,21SDN004,21SDN004008,54,40,OCHA ,22.39134091,13.8388186,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2492592.6686000004,1555731.0855999999
Sudan,Abu Sufyan,,SDNs080047,21SDN002,21SDN002003,52,40,Khartoum-GIS Associate-Protection ,26.39806389,11.88019194,Refugee Settlement,Al Lait,,,Spontaneous Location,Refugee,2938619.030099999,1332076.5
Sudan,Alwadi,,SDNs015538,21SDN004,21SDN004004,54,40,OCHA ,22.56053254,12.68070503,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2511426.9945,1423276.8291000016
Sudan,Ijal Baku,,SDNs015590,21SDN005,21SDN005009,54,40,OCHA ,25.36090451,11.60863987,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2823162.9756999984,1301201.0634999983
Sudan,Lagawa Town,,SDNs080044,21SDN018,21SDN018006,52,40,Khartoum-GIS Associate-Protection ,29.13726889,11.40523583,Refugee Settlement,Lagawa,,,Spontaneous Location,Refugee,3243545.935800001,1278093.7727999985
Sudan,Aro Shorou,,SDNs015544,21SDN004,21SDN004005,54,40,OCHA ,22.64954938,14.13643548,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2521336.3040000014,1589874.0973000005
Sudan,Bulbul Dalai Angra,,SDNs015555,21SDN003,21SDN003003,54,40,OCHA ,24.60010786,12.0091566,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2738471.4798999988,1346750.5062000006
Sudan,Abu Danagal,,SDNs015506,21SDN005,21SDN005008,54,40,OCHA ,25.72873521,12.34914542,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2864109.7025000006,1385469.4065000005
Sudan,Muglad Town,,SDNs080034,21SDN018,21SDN018002,52,40,Khartoum-GIS Associate-Protection ,27.752537,11.035342,Refugee Settlement,Abyei-Muglad,,,Spontaneous Location,Refugee,3089398.2870999984,1236114.9321000017
Sudan,Al Hujaj,,SDNs015526,21SDN004,21SDN004001,54,40,OCHA ,22.42661205,13.4345474,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2496519.033500001,1509422.2839000002
Sudan,Um Dukhon,,SDNs015675,21SDN006,21SDN006006,54,40,OCHA ,22.96541199,11.13841199,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2556497.9683,1247806.8416000009
Sudan,Manjura,,SDNs015619,21SDN004,21SDN004005,54,40,OCHA ,22.5211962,13.99904334,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2507048.0934000015,1574106.7938
Sudan,Shagarab-I,,SDNs001497,21SDN011,21SDN011011,52,38,UNHCR ,35.9803,14.7597,East,East Sudan,,,Planned Settlement,Refugee,4005308.6746000014,1661521.8937
Sudan,Wadi Bardi village 2,,SDNs015682,21SDN004,21SDN004007,54,40,OCHA ,22.48940594,14.40990316,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2503509.2172,1621286.0593000017
Sudan,Mukjar W.camp,,SDNs015634,21SDN006,21SDN006004,54,40,OCHA ,23.28295514,11.94997828,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2591846.7104,1340016.1426
Sudan,El Riad,,SDNs015571,21SDN004,21SDN004001,54,40,OCHA ,22.43670567,13.46338632,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2497642.6499999985,1512723.1347999983
Sudan,Adila,,SDNs080021,21SDN005,21SDN005004,52,40,Khartoum-GIS Associate-Protection ,26.7799,11.36633278,Refugee Settlement,Adila,,,Spontaneous Location,Refugee,2981124.8315000013,1273676.1667000018
Sudan,Abu Ajura Town,,SDNs080059,21SDN003,21SDN003003,52,40,Khartoum-GIS Associate-Protection ,24.67603278,11.59701694,Refugee Settlement,Al Salam,,,Spontaneous Location,Refugee,2746923.4036,1299880.2137999982
Sudan,Yara,,SDNs015684,21SDN003,21SDN003016,54,40,OCHA ,24.71357874,12.43601302,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2751103.0014000013,1395370.1504999995
Sudan,Kondobe,,SDNs015607,21SDN004,21SDN004008,54,40,OCHA ,22.49517447,13.65076449,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2504151.3671999983,1534179.8390999995
Sudan,Mina Albary,,SDNs015628,21SDN005,21SDN005006,54,40,OCHA ,26.032641,11.54195407,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2897940.3396999985,1293623.5205999985
Sudan,Jammaa,,SDNs015595,21SDN004,21SDN004001,54,40,OCHA ,22.42661205,13.43166351,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2496519.033500001,1509092.2206999995
Sudan,Fata Borno,,SDNs015576,21SDN002,21SDN002012,54,40,OCHA ,24.56171605,14.14814755,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2734197.7234999985,1591218.6295000017
Sudan,Buram,,SDNs034950,21SDN003,21SDN003006,52,40,UNHCR ,25.174293,10.814,,,,,Spontaneous Location,Refugee,2802389.4778000005,1211020.4547000006
Sudan,Shagarab-II,,SDNs001498,21SDN011,21SDN011011,52,38,UNHCR ,35.9736,14.7381,East,East Sudan,,,Planned Settlement,Refugee,4004562.833999999,1659035.4670000002
Sudan,Abu Karinka town,,SDNs015511,21SDN005,21SDN005002,54,40,OCHA ,26.56211697,11.57983229,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2956881.3357999995,1297927.4213999994
Sudan,Dalil Babikir,,SDNs080057,21SDN002,21SDN002003,52,40,Khartoum-GIS Associate-Protection ,26.66366861,11.83717417,Refugee Settlement,Al Lait,,,Spontaneous Location,Refugee,2968186.0124999993,1327183.3504999988
Sudan,Mikada,,SDNs015627,21SDN005,21SDN005009,54,40,OCHA ,25.66650664,11.87136744,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2857182.4499000013,1331072.6752000004
Sudan,Dali,,SDNs015558,21SDN002,21SDN002015,54,40,OCHA ,24.91392084,13.45367499,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2773404.9814999998,1511611.548799999
Sudan,Kerikier,,SDNs015603,21SDN003,21SDN003014,54,40,OCHA ,25.09873672,12.5107096,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2793978.591600001,1403886.3482999988
Sudan,Abo (Hallet) Ali,,SDNs080049,21SDN002,21SDN002003,52,40,Khartoum-GIS Associate-Protection ,26.97622083,11.90390778,Refugee Settlement,Al Lait,,,Spontaneous Location,Refugee,3002979.166700002,1334774.4389000013
Sudan,Sultan house,,SDNs007823,21SDN004,21SDN004001,54,40,GR14,22.53465815,13.53215018,,Addition following the GR14 survey,,,Spontaneous Location,IDP,2508546.6706999987,1520595.3310000002
Sudan,El Leri,,SDNs990230,21SDN007,21SDN007005,52,38,UNHCR ,30.68836101,10.31706114,RE-2013-SSD,,,,Planned Settlement,Refugee,3416212.7214,1154747.2232999988
Sudan,Wad Sharife,,SDNs001510,21SDN011,21SDN011006,52,38,UNHCR ,36.4472,15.3606,East,East Sudan,,,Planned Settlement,Refugee,4057283.7448000014,1730793.3531999998
Sudan,El Fasher town,,SDNs015569,21SDN002,21SDN002001,54,40,OCHA ,25.36414,13.67618194,,Add following GR15 survey,,,Spontaneous Location,IDP,2823523.1493000016,1537091.7027000003
Sudan,Abu Gileiha,,SDNs080056,21SDN002,21SDN002003,52,40,Khartoum-GIS Associate-Protection ,27.15342194,11.87582194,Refugee Settlement,Al Lait,,,Spontaneous Location,Refugee,3022705.1041,1331579.389800001
Sudan,Kilo 26,,SDNs001491,21SDN011,21SDN011007,52,38,UNHCR ,35.7625,15.0781,East,East Sudan,,,Planned Settlement,Refugee,3981063.289500002,1698202.5317000002
Sudan,Assalaya,,SDNs015545,21SDN005,21SDN005006,54,40,UNHCR geodb (POC layer) ,25.94633694,11.396515,,Add following GR15 survey,,,Spontaneous Location,IDP,2888333.0166000016,1277103.4327999987
Sudan,Haskanita,,SDNs080052,21SDN002,21SDN002003,52,40,Khartoum-GIS Associate-Protection ,26.64044389,11.97108278,Refugee Settlement,Al Lait,,,Spontaneous Location,Refugee,2965600.6482000016,1342417.618900001
Sudan,Abu Galeb & Khams Halab,,SDNs080031,21SDN018,21SDN018001,52,40,Khartoum-GIS Associate-Protection ,29.33333278,12.466667,Refugee Settlement,Abu Zabad,,,Spontaneous Location,Refugee,3265371.6680999994,1398864.7303999998
Sudan,Al Amira,,SDNs034952,21SDN007,21SDN007005,52,37,UNHCR ,30.68326733,10.2560882,,,,,Centre,Refugee,3415645.6953999996,1147848.8676000014
Sudan,Bakhit,,SDNs015546,21SDN005,21SDN005002,54,40,OCHA ,26.57101707,11.39849288,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2957872.0896999985,1277328.0390999988
Sudan,Hameedia,,SDNs015586,21SDN006,21SDN006009,54,40,OCHA ,23.49102112,12.93102913,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2615008.5091000013,1451853.6046000011
Sudan,Kulbus,,SDNs015612,21SDN004,21SDN004007,54,40,OCHA ,22.45825587,14.36375491,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2500041.6077000014,1615982.5430999994
Sudan,Nertiti,,SDNs080064,21SDN006,21SDN006003,52,40,Khartoum-GIS Associate-Protection ,24.03358,12.9668,Refugee Settlement,Nertiti,,,Spontaneous Location,Refugee,2675405.8874999993,1455939.5034000017
Sudan,Mustreeha,,SDNs015636,21SDN002,21SDN002009,54,40,OCHA ,23.82500121,13.54280072,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2652187.0025999993,1521814.8255999982
Sudan,Domaya,,SDNs015564,21SDN003,21SDN003003,54,40,OCHA ,24.63223775,11.51850659,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2742048.162999999,1290959.5991999991
Sudan,Siteb,,SDNs080035,21SDN018,21SDN018007,52,40,Khartoum-GIS Associate-Protection ,28.01167,10.42472,Refugee Settlement,Abyei-Muglad,,,Spontaneous Location,Refugee,3118244.8407000005,1166930.796599999
Sudan,Nertiti,,SDNs007811,21SDN006,21SDN006003,54,40,GR14 ,24.03358,12.9668,,Addition following the GR14 survey,,,Spontaneous Location,IDP,2675405.8874999993,1455939.5034000017
Sudan,Selea 2,,SDNs015655,21SDN005,21SDN005009,54,40,OCHA ,25.76666667,11.75058801,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2868332.2128,1317336.7534999996
Sudan,Beida town,,SDNs015548,21SDN004,21SDN004002,54,40,OCHA ,21.88588242,12.71213262,To be validated,Add following GR15 survey,,,Spontaneous Location,IDP,2436325.286699999,1426863.0212999992
